id,price_preview,created_at,city,spec_Etat,model_name,DEDICATED_GPU,CPU,RAM_SIZE,SSD_SIZE,HDD_SIZE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,RAM_TYPE,mapped_cpu_name,match_score,cores,cpu_mark,tdp,gpu_name,match_type
8245,92000.0,2025 05 21T11:26:51.000Z,BEJAIA,BON TAT,THINKPAD,,10TH GEN INTEL CORE I5 10210U,8GB,256GB,,13.0,,,,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4,"6,069",15.0,Intel UHD Graphics,fuzzy
8246,92000.0,2022 10 31T17:20:15.000Z,DELY BRAHIM,,PROBOOK,,10TH GEN INTEL CORE I5 10200H,8GB,256GB,,15.6,,,DDR4,Intel Core i5-10200H @ 2.40GHz,69.23076923076923,4,"7,988",45.0,Intel UHD Graphics,fuzzy
8247,91999.0,2025 08 04T11:33:23.000Z,DELY BRAHIM,,PRECISION,NVIDIA QUADRO P2000,8TH GEN INTEL CORE I7 8850H,32GB,512GB,,15.6,,,,Intel Core i7-8850H @ 2.60GHz,68.75,6,"10,053",45.0,Intel UHD Graphics 630,fuzzy
8248,91900.0,2025 08 10T17:09:27.000Z,TLEMCEN,JAMAIS UTILIS,VOSTRO,,13TH GEN INTEL CORE I3 1305U,8GB,512GB,,,,,,Intel Core i3-1305U,100.0,1,"8,610",15.0,Intel UHD Graphics 730,fuzzy
8249,91500.0,2025 04 27T12:37:52.000Z,CHLEF,,LATITUDE,,12TH GEN INTEL CORE I5 1245U,,,,,,,,Intel Core i5-1245U,100.0,2,"12,945",15.0,Intel UHD Graphics,fuzzy
8250,91300.0,2025 05 14T11:50:21.000Z,BOUNOURA,,VIVOBOOK,NVIDIA GEFORCE RTX 2060,INTEL CORE I7 9750H,,,,,,,,Intel Core i7-9750H @ 2.60GHz,100.0,6,"10,603",45.0,Intel UHD Graphics 630,fuzzy
8251,91000.0,2025 08 07T10:09:42.000Z,EZZOUAR,,LATITUDE,,INTEL CORE I7 1265U,16GB,256GB,,13.3,,1920x1080,DDR4,Intel Core i7-1265U,100.0,2,"13,256",15.0,Intel UHD Graphics,fuzzy
8252,91000.0,2025 05 22T13:03:01.000Z,CHLEF,,PAVILION,,INTEL CORE I5 1245U,16GB,256GB,,14.0,,FHD,DDR4,Intel Core i5-1245U,100.0,2,"12,945",15.0,Intel UHD Graphics,fuzzy
8253,91000.0,2025 07 19T04:46:06.000Z,AIN NAADJA,,MACBOOK,,INTEL CORE I5,8GB,256GB,,13.0,,,,NA,0.0,NA,NA,NA,NA,generic_no_gen
8254,91000.0,2024 08 03T08:52:14.000Z,EZZOUAR,,MACBOOK,,APPLE M1,16GB,512GB,,13.0,,2560x1600,,Apple M1 8 Core 3200 MHz,100.0,4,"14,133",15.1,Apple 19-core GPU,fuzzy
8255,91000.0,2024 12 25T10:13:38.000Z,CHLEF,,LATITUDE,,13TH GEN INTEL CORE I5 1345U,16GB,256GB,,14.0,,,DDR4,Intel Core i5-1345U,100.0,2,"14,177",15.0,Intel UHD Graphics 730,fuzzy
8256,91000.0,2025 06 22T11:02:30.000Z,STAOUELI,JAMAIS UTILIS,ASPIRE,,13TH GEN INTEL CORE I3,8GB,512GB,,,,,,Intel Core i3-1315U,100.0,2,"11,192",15.0,Intel UHD Graphics 730,generic->common (13TH GEN INTEL CORE I3)
8257,91000.0,2025 08 08T11:32:01.000Z,MOSTAGANEM,,LATITUDE,,12TH GEN INTEL CORE I5 1245U,16GB,256GB,,15.6,,1920x1080 FHD,,Intel Core i5-1245U,100.0,2,"12,945",15.0,Intel UHD Graphics,fuzzy
8258,91000.0,2025 07 21T09:43:35.000Z,CHLEF,,INSPIRON,,12TH GEN INTEL CORE I5 1245U,16GB,256GB,,14.0,,1920x1080,DDR4,Intel Core i5-1245U,100.0,2,"12,945",15.0,Intel UHD Graphics,fuzzy
8259,91000.0,2025 08 02T04:47:36.000Z,SOUR EL GHOUZLANE,,LATITUDE,,11TH GEN INTEL CORE I7 1185G7,16GB,512GB,,14.0,,,,Intel Core i7-1185G7 @ 3.00GHz,69.23076923076923,4,"10,010",15.0,Intel Iris Xe Graphics,fuzzy
8260,91000.0,2025 07 19T14:32:50.000Z,SOUR EL GHOUZLANE,,SWIFT,,11TH GEN INTEL CORE I7 1165G7,16GB,512GB,,14.0,,1920x1080 FHD,DDR4,Intel Core i7-1165G7 @ 2.80GHz,69.23076923076923,4,"9,839",15.0,Intel Iris Xe Graphics,fuzzy
8261,91000.0,2025 02 01T12:00:15.000Z,BLIDA,BON TAT,ELITEBOOK,,11TH GEN INTEL CORE I7,8GB,256GB,,14.3,,,,Intel Core i7-1165G7 @ 2.80GHz,100.0,4,"9,839",15.0,Intel Iris Xe Graphics,generic->common (11TH GEN INTEL CORE I7)
8262,91000.0,2025 07 09T19:13:44.000Z,GUE DE CONSTANTINE,,THINKPAD,,11TH GEN INTEL CORE I5 1135G7,8GB,512GB,,14.0,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4,"9,399",15.0,Intel Iris Xe Graphics,fuzzy
8263,90900.0,2025 08 10T17:09:54.000Z,TLEMCEN,JAMAIS UTILIS,IDEAPAD,,13TH GEN INTEL CORE I3 1315U,8GB,512GB,,15.6,,1920x1080 FHD,DDR5,Intel Core i3-1315U,100.0,2,"11,192",15.0,Intel UHD Graphics 730,fuzzy
8264,90500.0,2025 06 02T13:33:59.000Z,ALGER CENTRE,JAMAIS UTILIS,VOSTRO,,INTEL CORE I3 1215U,8GB,256GB,,15.6,,1920x1080,DDR4,Intel Core i3-1215U,100.0,2,"10,249",15.0,Intel UHD Graphics 730,fuzzy
8265,90500.0,2025 04 29T00:32:58.000Z,BORDJ EL BAHRI,JAMAIS UTILIS,PAVILION,,11TH GEN INTEL CORE I3 1115G4,4GB,256GB,,15.6,,,,Intel Core i3-1115G4 @ 3.00GHz,69.23076923076923,2,"5,858",15.0,Intel UHD Graphics Xe G4,fuzzy
8266,90000.0,2023 01 04T16:24:03.000Z,EZZOUAR,BON TAT,LATITUDE,,INTEL CORE I7 8850H,16GB,512GB,,15.0,,,,Intel Core i7-8850H @ 2.60GHz,100.0,6,"10,053",45.0,Intel UHD Graphics 630,fuzzy
8267,90000.0,2024 10 15T21:00:20.000Z,ALGER CENTRE,,XPS,NVIDIA GEFORCE GTX 1050 TI MAX-Q,INTEL CORE I7 8750H,16GB,500GB,,15.6,,,,Intel Core i7-8750H @ 2.20GHz,100.0,6,"9,759",45.0,Intel UHD Graphics 630,fuzzy
8268,90000.0,2022 11 20T14:23:26.000Z,MASCARA,,LATITUDE,,INTEL CORE I7 8665U,16GB,256GB,,14.0,,1920x1080,DDR4,Intel Core i7-8665U @ 1.90GHz,100.0,4,"6,192",15.0,Intel UHD Graphics 630,fuzzy
8269,90000.0,2024 09 15T19:38:16.000Z,DARGUINA,,ZENBOOK,NVIDIA GEFORCE MX250,INTEL CORE I7 8565U,16GB,512GB,,14.0,,,,Intel Core i7-8565U @ 1.80GHz,100.0,4,"5,971",15.0,Intel UHD Graphics 620,fuzzy
8270,90000.0,2024 10 10T12:34:07.000Z,BIR EL DJIR,BON TAT,ZBOOK,,INTEL CORE I7 4710,16GB,220GB,1TB,17.0,,,,Intel Core i7-14700HX,70.58823529411765,8,"37,001",55.0,Intel UHD Graphics 770,fuzzy
8271,90000.0,2025 02 26T18:15:06.000Z,ALGER CENTRE,BON TAT,LATITUDE,,INTEL CORE I7 1185G7,16GB,512GB,,14.0,,1920x1080,DDR4X,Intel Core i7-1185G7 @ 3.00GHz,100.0,4,"10,010",15.0,Intel Iris Xe Graphics,fuzzy
8272,90000.0,2025 08 09T16:27:31.000Z,EZZOUAR,BON TAT,LATITUDE,,INTEL CORE I7 1185G7,16GB,256GB,,13.0,,1920x1080 FHD,,Intel Core i7-1185G7 @ 3.00GHz,100.0,4,"10,010",15.0,Intel Iris Xe Graphics,fuzzy
8273,90000.0,2025 05 04T20:52:18.000Z,OUED GHIR,BON TAT,VIVOBOOK,,INTEL CORE I7 11370H,12GB,,,,,,,Intel Core i7-11370H @ 3.30GHz,100.0,4,"11,550",35.0,Intel Iris Xe Graphics,fuzzy
8274,90000.0,2025 05 26T19:29:44.000Z,BIR EL DJIR,,MACBOOK,AMD RADEON PRO 555,INTEL CORE I7,16GB,256GB,,15.0,,,,NA,0.0,NA,NA,NA,NA,generic_no_gen
8275,90000.0,2025 07 02T16:50:04.000Z,ALGER CENTRE,BON TAT,PAVILION,,INTEL CORE I7,16GB,256GB,,14.0,,,,NA,0.0,NA,NA,NA,NA,generic_no_gen
8276,90000.0,2022 11 07T17:25:59.000Z,EZZOUAR,BON TAT,THINKPAD,,INTEL CORE I5 8350U,16GB,512GB,,15.0,,,,Intel Core i5-8350U @ 1.70GHz,100.0,4,"6,104",15.0,Intel UHD Graphics 620,fuzzy
8277,90000.0,2023 01 03T16:48:19.000Z,EZZOUAR,BON TAT,MACBOOK,,INTEL CORE I5 7267U,8GB,256GB,,13.0,,,,Intel Core i5-7267U @ 3.10GHz,100.0,2,"3,626",28.0,Intel HD Graphics 620,fuzzy
8278,90000.0,2021 11 12T13:47:31.000Z,SAID HAMDINE,,THINKPAD,,INTEL CORE I5 7200U,4GB,,1TB,15.0,,,,Intel Core i5-7200U @ 2.50GHz,100.0,2,"3,373",15.0,Intel HD Graphics 620,fuzzy
8279,90000.0,2025 08 04T09:02:00.000Z,EZZOUAR,,MACBOOK,,INTEL CORE I5 4 CORE 1.4GHZ,8GB,128GB,,13.3,,,,Intel Core i5-2430M @ 2.40GHz,74.07407407407408,2,"2,017",35.0,Intel HD Graphics 3000,fuzzy
8280,90000.0,2025 08 08T09:46:33.000Z,ORAN,,MACBOOK,,INTEL CORE I5 2.3GHZ,8GB,128GB,,13.0,,2560x1600,,Intel Core i5-460M @ 2.53GHz,75.0,2,"1,322",35.0,Intel HD Graphics,fuzzy
8281,90000.0,2024 10 06T09:05:38.000Z,MOHAMMADIA,,LATITUDE,,INTEL CORE I5 1335U,16GB,256GB,,15.6,,,,Intel Core i5-1335U,100.0,2,"13,994",15.0,Intel UHD Graphics 730,fuzzy
8282,90000.0,2025 07 12T14:06:20.000Z,DJELFA,,,,INTEL CORE I5 1240P,16GB,256GB,,15.6,,,,Intel Core i5-1240P,100.0,4,"16,145",28.0,Intel UHD Graphics 730,fuzzy
8283,90000.0,2024 12 07T09:20:14.000Z,ORAN,,,,INTEL CORE I5 1240P,16GB,255GB,,13.0,,,,Intel Core i5-1240P,100.0,4,"16,145",28.0,Intel UHD Graphics 730,fuzzy
8284,90000.0,2024 09 29T07:00:43.000Z,BABA HASSEN,BON TAT,LATITUDE,,INTEL CORE I5 1145G7,16GB,256GB,,15.6,,1920x1080,,Intel Core i5-1145G7 @ 2.60GHz,100.0,4,"9,257",28.0,Intel Iris Xe Graphics,fuzzy
8285,90000.0,2024 09 27T11:08:27.000Z,MOHAMMADIA,,YOGA,,INTEL CORE I5 1145G7,16GB,256GB,,14.0,,,,Intel Core i5-1145G7 @ 2.60GHz,100.0,4,"9,257",28.0,Intel Iris Xe Graphics,fuzzy
8286,90000.0,2022 12 06T08:05:09.000Z,EZZOUAR,BON TAT,PAVILION,,INTEL CORE I5 1135G7,8GB,256GB,,15.6,,,,Intel Core i5-1135G7 @ 2.40GHz,100.0,4,"9,399",15.0,Intel Iris Xe Graphics,fuzzy
8287,90000.0,2025 07 27T16:55:38.000Z,EZZOUAR,BON TAT,SURFACE,,INTEL CORE I5 1035G4,8GB,256GB,,14.0,,,,Intel Core i5-1035G4 @ 1.10GHz,100.0,4,"7,661",15.0,Intel Iris Plus Graphics,fuzzy
8288,90000.0,2022 09 22T11:06:05.000Z,EZZOUAR,BON TAT,LATITUDE,,INTEL CORE I5 10210U,8GB,256GB,,14.0,,,,Intel Core i5-10210U @ 1.60GHz,100.0,4,"6,069",15.0,Intel UHD Graphics,fuzzy
8289,90000.0,2021 02 03T22:53:44.000Z,DRARIA,MOYEN,MAC,NVIDIA GEFORCE GT 330,INTEL CORE I5,8GB,,320GB,15.4,,1440x900,DDR3,NA,0.0,NA,NA,NA,NA,generic_no_gen
8290,90000.0,2025 08 01T21:07:51.000Z,ORAN,BON TAT,MACBOOK,,INTEL CORE I5,8GB,512GB,,13.0,,,,NA,0.0,NA,NA,NA,NA,generic_no_gen
8291,90000.0,2024 09 22T12:49:46.000Z,KOUBA,,MACBOOK,,INTEL CORE I5,8GB,256GB,,13.0,,,,NA,0.0,NA,NA,NA,NA,generic_no_gen
8292,90000.0,2024 11 09T16:20:36.000Z,DAR EL BEIDA,BON TAT,MACBOOK,,INTEL CORE I5,8GB,128GB,,13.0,,,,NA,0.0,NA,NA,NA,NA,generic_no_gen
8293,90000.0,2025 03 08T20:46:55.000Z,ALGER CENTRE,JAMAIS UTILIS,MACBOOK,,INTEL CORE I5,8GB,256GB,,13.3,,,DDR4,NA,0.0,NA,NA,NA,NA,generic_no_gen
8294,90000.0,2021 09 14T09:18:52.000Z,EL HARRACH,,MACBOOK,,INTEL CORE I5,8GB,128GB,,13.0,,,,NA,0.0,NA,NA,NA,NA,generic_no_gen
8295,90000.0,2021 12 18T15:56:09.000Z,DELY BRAHIM,,MACBOOK,,INTEL CORE I5,8GB,500GB,,12.0,,,,NA,0.0,NA,NA,NA,NA,generic_no_gen
8296,90000.0,2024 08 21T15:42:19.000Z,ALGER CENTRE,JAMAIS UTILIS,ELITEBOOK,,INTEL CORE I5,16GB,512GB,,14.0,,,,NA,0.0,NA,NA,NA,NA,generic_no_gen
8297,90000.0,2025 07 31T08:17:27.000Z,DAR EL BEIDA,JAMAIS UTILIS,IDEAPAD,,INTEL CORE I3 N305,8GB,256GB,,15.6,,,,Intel Core i3-N305,100.0,8,"9,575",15.0,Intel UHD Graphics,fuzzy
8298,90000.0,2021 10 09T21:38:49.000Z,SETIF,JAMAIS UTILIS,PAVILION,,INTEL CORE I3 5005U,,,,,,,,Intel Core i3-5005U @ 2.00GHz,100.0,2,"2,012",15.0,Intel HD Graphics 5500,fuzzy
8299,90000.0,2024 11 03T18:17:29.000Z,ALGER CENTRE,JAMAIS UTILIS,LATITUDE,,INTEL CORE I3 1215U,8GB,512GB,,15.6,,1920x1080,DDR4X,Intel Core i3-1215U,100.0,2,"10,249",15.0,Intel UHD Graphics 730,fuzzy
8300,90000.0,2022 09 13T10:53:24.000Z,EZZOUAR,JAMAIS UTILIS,PAVILION,,INTEL CORE I3 1115G4,4GB,256GB,,15.6,,,,Intel Core i3-1115G4 @ 3.00GHz,100.0,2,"5,858",15.0,Intel UHD Graphics Xe G4,fuzzy
8301,90000.0,2022 05 02T20:22:43.000Z,CHLEF,,VOSTRO,,INTEL CORE I3 1005G1,8GB,256GB,1TB,15.6,,,,Intel Core i3-1005G1 @ 1.20GHz,100.0,2,"4,818",15.0,Intel UHD Graphics G1,fuzzy
8302,90000.0,2025 07 22T14:37:02.000Z,HASSI MESSAOUD,JAMAIS UTILIS,,,INTEL CORE I3,4GB,256GB,,15.0,,,,NA,0.0,NA,NA,NA,NA,generic_no_gen
8303,90000.0,2024 10 02T13:08:30.000Z,BEJAIA,BON TAT,MACBOOK,,APPLE M1,8GB,256GB,,13.3,,,,Apple M1 8 Core 3200 MHz,100.0,4,"14,133",15.1,Apple 19-core GPU,fuzzy
8304,90000.0,2019 12 14T11:15:02.000Z,EZZOUAR,BON TAT,ELITEBOOK,,AMD RYZEN 7 PRO 2700U,8GB,256GB,,14.0,,,,AMD Ryzen 7 PRO 2700U,100.0,4,"7,007",15.0,AMD Radeon Graphics,exact
8305,90000.0,2024 09 10T05:32:40.000Z,AIN DEFLA,,IDEAPAD,,AMD RYZEN 7 5825U,12GB,512GB,,15.6,,1920x1080 FHD,,AMD Ryzen 7 5825U,100.0,8,"17,993",15.0,AMD Radeon Graphics,exact
