id,price_preview,created_at,city,spec_Etat,model_name,DEDICATED_GPU,CPU,RAM_SIZE,SSD_SIZE,HDD_SIZE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,RAM_TYPE,mapped_cpu_name,match_score,cores,cpu_mark,tdp,gpu_name,match_type,gpu_match_score,gpu_g3d_mark,gpu_g2d_mark,gpu_tdp,is_generic_cpu,cpu_generation,cpu_tier,mapped_cpu_tier,inference_level
10986,69000.0,2024 09 28T15:22:21.000Z,EZZOUAR,BON TAT,PAVILION,,8TH GEN INTEL CORE I5 8300H,16GB,128GB,1TB,17.0,,1920x1080,,Intel Core i5-8300H @ 2.30GHz,68.75,4.0,"7,365",45.0,Intel UHD Graphics 620,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,8,i5,i5,
10987,69000.0,2023 12 29T12:15:14.000Z,EZZOUAR,,PAVILION,,8TH GEN INTEL CORE I5 8265U,8GB,256GB,,12.5,,QHD+,DDR4,Intel Core i5-8265U @ 1.60GHz,68.75,4.0,"5,807",15.0,Intel UHD Graphics 620,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,8,i5,i5,
10988,69000.0,2022 10 23T18:58:47.000Z,BIRKHADEM,,LATITUDE,,8TH GEN INTEL CORE I5,8GB,256GB,,14.0,,,,Intel Core i5-8350U @ 1.70GHz,100.0,4.0,6801,15.0,Intel UHD Graphics 620,generic (based on 17 CPUs),100.0,"1,042",237,15.0,False,8,i5,i5,1.0
10989,69000.0,2020 04 25T09:45:07.000Z,EZZOUAR,BON TAT,PROBOOK,NVIDIA GEFORCE GT 930MX,8TH GEN INTEL CORE I3 8130U,8GB,,500GB,15.0,,,,Intel Core i3-8130U @ 2.20GHz,68.75,2.0,"3,520",15.0,GeForce 930MX,fuzzy_tier_validated,100.0,1274,194,17.0,False,8,i3,i3,
10990,69000.0,2024 10 09T09:24:53.000Z,EZZOUAR,BON TAT,SURFACE,,7TH GEN INTEL CORE I5 7300U,8GB,256GB,,13.3,,2K,DDR4,Intel Core i5-7300U @ 2.60GHz,68.75,2.0,"3,634",15.0,Intel HD Graphics 620,fuzzy_tier_validated,100.0,400,150,25.0,False,7,i5,i5,
10991,69000.0,2024 11 02T10:44:34.000Z,EZZOUAR,,THINKPAD,,7TH GEN INTEL CORE I5 7300U,8GB,256GB,,14.0,,,,Intel Core i5-7300U @ 2.60GHz,68.75,2.0,"3,634",15.0,Intel HD Graphics 620,fuzzy_tier_validated,100.0,400,150,25.0,False,7,i5,i5,
10992,69000.0,2022 10 09T08:41:11.000Z,KOUBA,BON TAT,PROBOOK,,7TH GEN INTEL CORE I5 7200U,4GB,,500GB,15.0,,,,Intel Core i5-7200U @ 2.50GHz,68.75,2.0,"3,373",15.0,Intel HD Graphics 620,fuzzy_tier_validated,100.0,400,150,25.0,False,7,i5,i5,
10993,69000.0,2020 01 15T09:04:49.000Z,EZZOUAR,BON TAT,THINKPAD,,7TH GEN INTEL CORE I5 7200U,8GB,256GB,,14.0,,,,Intel Core i5-7200U @ 2.50GHz,68.75,2.0,"3,373",15.0,Intel HD Graphics 620,fuzzy_tier_validated,100.0,400,150,25.0,False,7,i5,i5,
10994,69000.0,2025 03 04T12:20:11.000Z,DAR EL BEIDA,BON TAT,ZBOOK,NVIDIA QUADRO M1000,6TH GEN INTEL CORE I7 6820HQ,32GB,512GB,500GB,15.6,,,,Intel Core i7-6820HQ @ 2.70GHz,70.58823529411765,4.0,"6,754",45.0,Intel UHD Graphics 600,fuzzy_tier_validated,52.63157894736842,650,210,10.0,False,6,i7,i7,
10995,69000.0,2024 10 16T07:15:02.000Z,EZZOUAR,BON TAT,THINKPAD,NVIDIA QUADRO M600,6TH GEN INTEL CORE I7 6700HQ,16GB,512GB,,17.0,,,,Intel Core i7-6700HQ @ 2.60GHz,70.58823529411765,4.0,"6,519",45.0,Intel UHD Graphics 600,fuzzy_tier_validated,66.66666666666666,650,210,10.0,False,6,i7,i7,
10996,69000.0,2020 08 29T08:29:49.000Z,EZZOUAR,BON TAT,LATITUDE,,6TH GEN INTEL CORE I7 6600U,8GB,256GB,,14.0,,,,Intel Core i7-6600U @ 2.60GHz,68.75,2.0,"3,403",15.0,Intel HD Graphics 530,fuzzy_tier_validated,100.0,400,150,25.0,False,6,i7,i7,
10997,69000.0,2024 12 12T13:38:24.000Z,EZZOUAR,BON TAT,STEALTH,NVIDIA GEFORCE GTX 960,5TH GEN INTEL CORE I7 5700HQ,16GB,512GB,,16.0,,,,Intel Core i7-5700HQ @ 2.70GHz,70.58823529411765,4.0,"6,046",47.0,GeForce GTX 960,fuzzy_tier_validated,100.0,"6,135",676,120.0,False,5,i7,i7,
10998,69000.0,2025 08 08T09:31:26.000Z,ORAN,BON TAT,,,5TH GEN INTEL CORE I5 5300U,8GB,256GB,,12.4,,1920x1080,,Intel Core i5-5300U @ 2.30GHz,68.75,2.0,"2,705",15.0,Intel HD Graphics 5500,fuzzy_tier_validated,100.0,400,150,25.0,False,5,i5,i5,
10999,69000.0,2025 07 23T16:56:35.000Z,KOUBA,,MACBOOK,,4TH GEN INTEL CORE I7 4870HQ,16GB,256GB,,15.0,,,,Intel Core i7-4870HQ @ 2.50GHz,70.58823529411765,4.0,"6,319",47.0,Intel HD Graphics 4600,fuzzy_tier_validated,100.0,631,312,45.0,False,4,i7,i7,
11000,69000.0,2024 10 07T09:04:44.000Z,EZZOUAR,BON TAT,VIVOBOOK,NVIDIA GEFORCE GTX 860,4TH GEN INTEL CORE I7 4710HQ,16GB,512GB,,15.0,,,,Intel Core i7-4710HQ @ 2.50GHz,70.58823529411765,4.0,"5,553",47.0,GeForce GTX 860M,fuzzy_tier_validated,85.71428571428571,"3,096",229,45.0,False,4,i7,i7,
11001,69000.0,2025 08 03T18:42:06.000Z,MOSTAGANEM,MOYEN,THINKBOOK,,12TH GEN INTEL CORE I5 1245P,16GB,256GB,,14.0,,1920x1080,,Intel Core i5-12450H,61.53846153846154,4.0,"16,064",45.0,Intel UHD Graphics 730,fuzzy_tier_validated,100.0,1000,237,15.0,False,12,i5,i5,
11002,69000.0,2025 07 31T16:32:07.000Z,ALGER CENTRE,JAMAIS UTILIS,VIVOBOOK,,12TH GEN INTEL CORE I5 1235U,16GB,512GB,,14.0,,1920x1080 FHD,DDR4X,Intel Core i5-1235U,100.0,2.0,"12,682",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,12,i5,i5,
11003,69000.0,2024 08 25T13:28:10.000Z,EZZOUAR,,,,11TH GEN INTEL CORE I7 1065G7,16GB,1TB,,17.0,,,,Intel Core i7-1065G7 @ 1.30GHz,74.28571428571428,4.0,"8,135",15.0,Intel Iris Plus Graphics,fuzzy_tier_validated,100.0,"1,355",334,50.0,False,11,i7,i7,
11004,69000.0,2025 08 02T08:25:04.000Z,MOSTAGANEM,,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,15.6,,,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11005,69000.0,2025 08 05T08:41:55.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,13.0,,,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11006,69000.0,2025 06 21T14:40:17.000Z,ALGER CENTRE,JAMAIS UTILIS,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,13.3,,1920x1080 FHD,DDR4X,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11007,69000.0,2025 07 29T14:02:04.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,14.0,,1920x1080 FHD,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11008,69000.0,2025 08 02T13:23:25.000Z,EZZOUAR,MOYEN,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,13.0,,1920x1080,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11009,69000.0,2024 12 25T13:14:12.000Z,EZZOUAR,BON TAT,THINKPAD,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,13.0,,,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11010,69000.0,2025 08 10T15:02:22.000Z,EZZOUAR,BON TAT,THINKPAD,,11TH GEN INTEL CORE I5 1145G7,8GB,256GB,,13.0,,1920x1080,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11011,69000.0,2024 12 24T09:15:41.000Z,EZZOUAR,BON TAT,ASPIRE,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,14.0,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11012,69000.0,2025 07 10T09:15:56.000Z,EZZOUAR,,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,14.0,,1920x1080 FHD,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11013,69000.0,2025 05 24T00:00:51.000Z,DJELFA,BON TAT,VOSTRO,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,15.6,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11014,69000.0,2024 08 13T08:56:33.000Z,EZZOUAR,,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,13.0,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11015,69000.0,2024 08 22T10:36:44.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,14.0,,FHD,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11016,69000.0,2024 09 22T14:18:04.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,14.0,,1920x1080,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11017,69000.0,2025 07 14T12:45:54.000Z,EZZOUAR,MOYEN,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,15.0,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11018,69000.0,2025 08 09T10:16:01.000Z,OULED FAYET,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,14.0,,1920x1080,DDR4,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11019,69000.0,2025 08 10T09:03:33.000Z,EZZOUAR,,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,13.3,,1920x1080,DDR4,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11020,69000.0,2025 01 14T07:15:25.000Z,AIN NAADJA,,PROBOOK,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,15.6,,1920x1080,DDR4,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11021,69000.0,2024 10 12T13:20:13.000Z,EZZOUAR,BON TAT,PROBOOK,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,14.0,,1920x1080,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11022,69000.0,2024 10 03T14:38:05.000Z,EZZOUAR,,DYNABOOK,,11TH GEN INTEL CORE I5 1135G7,16GB,512GB,,13.0,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11023,69000.0,2025 08 07T10:09:41.000Z,EZZOUAR,,THINKPAD,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,14.0,,1920x1080 FHD,DDR4,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11024,69000.0,2025 04 19T11:24:39.000Z,EZZOUAR,BON TAT,THINKPAD,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,14.1,,1920x1080 FHD,DDR4,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11025,69000.0,2024 11 28T12:25:37.000Z,EZZOUAR,BON TAT,IDEAPAD,,11TH GEN INTEL CORE I5 1135G7,8GB,512GB,,14.0,,1920x1080 FHD,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11026,69000.0,2025 08 10T07:29:23.000Z,EZZOUAR,,THINKPAD,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,14.0,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11027,69000.0,2025 04 02T00:46:49.000Z,EZZOUAR,BON TAT,THINKPAD,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,14.1,,1920x1080 FHD,DDR4,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11028,69000.0,2025 07 13T10:13:00.000Z,EZZOUAR,,THINKPAD,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,14.0,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11029,69000.0,2025 07 04T20:18:29.000Z,BOUTLELIS,,SURFACE,,11TH GEN INTEL CORE I5 1135G7,8GB,128GB,,12.3,,3K,DDR4,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
11030,69000.0,2025 05 01T13:43:25.000Z,EZZOUAR,,LATITUDE,,11TH GEN INTEL CORE I5,8GB,256GB,,14.0,,,,Intel Core i5-11300H @ 3.10GHz,100.0,4.0,10769,35.0,Intel UHD Graphics,generic (based on 9 CPUs),100.0,"1,042",237,15.0,False,11,i5,i5,1.0
11031,69000.0,2025 03 10T17:11:01.000Z,BORDJ EL KIFFAN,BON TAT,PAVILION,,11TH GEN INTEL CORE I5,16GB,512GB,,15.6,,,,Intel Core i5-1135G7 @ 2.40GHz,100.0,4.0,10769,35.0,Intel UHD Graphics,generic (based on 9 CPUs),100.0,"1,042",237,15.0,False,11,i5,i5,2.0
11032,69000.0,2025 08 11T00:13:56.000Z,BIR EL DJIR,,THINKPAD,,11TH GEN INTEL CORE I5,16GB,512GB,,14.0,,,DDR4,Intel Core i5-1135G7 @ 2.40GHz,100.0,4.0,10769,35.0,Intel UHD Graphics,generic (based on 9 CPUs),100.0,"1,042",237,15.0,False,11,i5,i5,2.0
11033,69000.0,2025 07 09T08:38:22.000Z,EZZOUAR,BON TAT,LATITUDE,,10TH GEN INTEL CORE I7 10850H,16GB,512GB,,14.0,,,,Intel Core i7-10850H @ 2.70GHz,69.23076923076923,6.0,"11,586",45.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i7,i7,
11034,69000.0,2024 10 22T10:33:02.000Z,EZZOUAR,BON TAT,IDEAPAD,,10TH GEN INTEL CORE I7 1065G7,8GB,512GB,,15.0,,1920x1080 FHD,,Intel Core i7-1065G7 @ 1.30GHz,74.28571428571428,4.0,"8,135",15.0,Intel Iris Plus Graphics,fuzzy_tier_validated,100.0,"1,355",334,50.0,False,10,i7,i7,
11035,69000.0,2024 10 12T13:08:47.000Z,EZZOUAR,BON TAT,IDEAPAD,,10TH GEN INTEL CORE I7 1065G7,8GB,512GB,,15.0,,1920x1080,,Intel Core i7-1065G7 @ 1.30GHz,74.28571428571428,4.0,"8,135",15.0,Intel Iris Plus Graphics,fuzzy_tier_validated,100.0,"1,355",334,50.0,False,10,i7,i7,
11036,69000.0,2025 06 25T15:30:13.000Z,OUED SMAR,BON TAT,SURFACE,,10TH GEN INTEL CORE I5 1035G7,16GB,256GB,,13.5,,2256x1504,,Intel Core i5-1035G7 @ 1.20GHz,74.28571428571428,4.0,"8,012",15.0,Intel Iris Plus Graphics,fuzzy_tier_validated,100.0,"1,355",334,50.0,False,10,i5,i5,
11037,69000.0,2025 08 09T07:51:48.000Z,EZZOUAR,,SURFACE,,10TH GEN INTEL CORE I5 1035G7,8GB,256GB,,13.0,,1536x1024,DDR4,Intel Core i5-1035G7 @ 1.20GHz,74.28571428571428,4.0,"8,012",15.0,Intel Iris Plus Graphics,fuzzy_tier_validated,100.0,"1,355",334,50.0,False,10,i5,i5,
11038,69000.0,2025 07 21T09:15:16.000Z,KOUBA,,VIVOBOOK,,10TH GEN INTEL CORE I5 1035G1,8GB,256GB,,14.0,,,,Intel Core i5-1035G1 @ 1.00GHz,74.28571428571428,4.0,"7,153",15.0,Intel Iris Plus Graphics,fuzzy_tier_validated,100.0,"1,355",334,50.0,False,10,i5,i5,
11039,69000.0,2025 04 03T15:49:30.000Z,BOUFARIK,,THINKPAD,,10TH GEN INTEL CORE I5 10310U VPRO,16GB,256GB,,14.0,,,,Intel Core i5-10310U @ 1.70GHz,69.23076923076923,4.0,"5,884",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11040,69000.0,2025 08 07T18:05:56.000Z,ALGER CENTRE,JAMAIS UTILIS,LATITUDE,,10TH GEN INTEL CORE I5 10310U,16GB,256GB,,15.6,,1920x1080,DDR4,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4.0,"5,884",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11041,69000.0,2024 09 05T13:13:17.000Z,ALGER CENTRE,JAMAIS UTILIS,LATITUDE,,10TH GEN INTEL CORE I5 10310U,16GB,256GB,,15.6,,1920x1080 FHD,DDR4,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4.0,"5,884",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11042,69000.0,2025 08 10T08:18:44.000Z,EZZOUAR,BON TAT,LATITUDE,,10TH GEN INTEL CORE I5 10310U,8GB,256GB,,,,,,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4.0,"5,884",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11043,69000.0,2025 08 06T07:34:49.000Z,EZZOUAR,,LATITUDE,,10TH GEN INTEL CORE I5 10310U,16GB,256GB,,14.0,,1920x1080,DDR4,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4.0,"5,884",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11044,69000.0,2025 08 09T07:51:49.000Z,EZZOUAR,BON TAT,LATITUDE,,10TH GEN INTEL CORE I5 10310U,16GB,256GB,,14.0,,1920x1080,DDR4,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4.0,"5,884",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11045,69000.0,2025 08 07T12:52:16.000Z,EZZOUAR,BON TAT,ELITEBOOK,,10TH GEN INTEL CORE I5 10310U,,,,,,,,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4.0,"5,884",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11046,69000.0,2025 08 07T12:32:14.000Z,EZZOUAR,BON TAT,ELITEBOOK,,10TH GEN INTEL CORE I5 10310U,8GB,256GB,,14.0,,,,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4.0,"5,884",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11047,69000.0,2025 08 04T08:57:45.000Z,KOUBA,BON TAT,THINKPAD,,10TH GEN INTEL CORE I5 10310U,8GB,256GB,,13.3,,1920x1080 FHD,,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4.0,"5,884",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11048,69000.0,2024 12 11T07:12:44.000Z,MILA,BON TAT,THINKPAD,,10TH GEN INTEL CORE I5 10310U,8GB,256GB,,13.0,,,,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4.0,"5,884",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11049,69000.0,2024 12 26T11:43:26.000Z,EZZOUAR,BON TAT,THINKPAD,,10TH GEN INTEL CORE I5 10310U,16GB,256GB,,14.0,,1920x1080 FHD,,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4.0,"5,884",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11050,69000.0,2025 02 08T10:38:18.000Z,CHELGHOUM LAID,,YOGA,,10TH GEN INTEL CORE I5 10310U,8GB,256GB,,13.3,,1920x1080 FHD,DDR4,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4.0,"5,884",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11051,69000.0,2024 10 08T11:02:28.000Z,KOUBA,,THINKPAD,,10TH GEN INTEL CORE I5 10310U,8GB,256GB,,14.0,,1920x1080 FHD,,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4.0,"5,884",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11052,69000.0,2024 10 10T09:03:33.000Z,EZZOUAR,,THINKPAD,,10TH GEN INTEL CORE I5 10310U,8GB,256GB,,14.0,,,LPDDR3,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4.0,"5,884",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11053,69000.0,2025 08 06T10:56:23.000Z,MOSTAGANEM,,THINKPAD,,10TH GEN INTEL CORE I5 10310U,16GB,256GB,,14.0,,,,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4.0,"5,884",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11054,69000.0,2025 08 03T18:40:53.000Z,MOSTAGANEM,,THINKPAD,,10TH GEN INTEL CORE I5 10310U,16GB,256GB,,14.0,,,,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4.0,"5,884",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11055,69000.0,2025 08 10T11:25:18.000Z,OULED FAYET,,LATITUDE,,10TH GEN INTEL CORE I5 10210U,16GB,256GB,,15.6,,,,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4.0,"6,069",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11056,69000.0,2025 04 03T20:41:18.000Z,AIN EL KEBIRA,BON TAT,PROBOOK,,10TH GEN INTEL CORE I5 10210U,8GB,256GB,,14.0,,,,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4.0,"6,069",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11057,69000.0,2025 07 13T12:01:45.000Z,EZZOUAR,,PROBOOK,,10TH GEN INTEL CORE I5 10210U,16GB,256GB,,14.0,,1920x1080,,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4.0,"6,069",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11058,69000.0,2025 08 06T10:56:23.000Z,MOSTAGANEM,,PROBOOK,,10TH GEN INTEL CORE I5 10210U,8GB,256GB,,15.6,,,,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4.0,"6,069",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11059,69000.0,2025 07 14T10:05:43.000Z,EZZOUAR,BON TAT,PROBOOK,,10TH GEN INTEL CORE I5 10210U,8GB,256GB,,13.3,,,DDR4,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4.0,"6,069",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11060,69000.0,2025 07 10T09:03:55.000Z,EZZOUAR,,PROBOOK,,10TH GEN INTEL CORE I5 10210U,16GB,256GB,,14.0,,,,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4.0,"6,069",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11061,69000.0,2024 12 15T10:18:04.000Z,EZZOUAR,,ELITEBOOK,,10TH GEN INTEL CORE I5 10210U,16GB,512GB,,13.3,,1920x1080,DDR4,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4.0,"6,069",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
11062,69000.0,2025 08 11T13:18:53.000Z,HUSSEIN DEY,,ELITEBOOK,,10TH GEN INTEL CORE I5 10210U,16GB,256GB,,14.0,,1920x1080 FHD,DDR4,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4.0,"6,069",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i5,i5,
